area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance
98,2,2,0,2,acept,not furnished,310,1100,38,17
26,1,1,0,8,not acept,not furnished,305,1280,0,17
60,2,1,1,2,acept,not furnished,300,1300,53,17
60,2,1,1,2,acept,not furnished,300,1300,53,17
40,1,1,0,9,acept,not furnished,299,1300,30,17
25,1,1,0,16,acept,not furnished,294,1300,22,17
50,1,1,0,1,acept,not furnished,287,1100,46,17
46,1,1,1,3,acept,not furnished,280,1099,55,17
44,1,1,0,2,acept,not furnished,280,1100,30,17
51,2,1,0,2,acept,not furnished,270,1112,22,17
35,1,1,0,5,acept,not furnished,270,1300,0,17
35,1,1,0,8,not acept,not furnished,265,1270,17,17
45,1,1,0,7,acept,not furnished,265,1275,0,17
45,1,1,0,7,acept,not furnished,265,1275,0,17
54,2,1,0,4,acept,not furnished,260,1100,42,17
84,3,2,0,3,acept,not furnished,250,1250,130,17
70,3,1,1,3,acept,furnished,250,1210,50,17
85,2,1,1,3,acept,not furnished,250,1250,88,17
45,2,1,1,4,acept,not furnished,250,1100,22,17
50,1,2,0,-,acept,not furnished,250,1100,0,17
60,1,1,0,3,acept,not furnished,250,1300,75,17
60,1,1,0,3,acept,not furnished,250,1300,75,17
35,1,1,0,1,not acept,not furnished,250,1305,0,17
35,1,1,0,1,not acept,not furnished,250,1305,0,17
35,1,1,0,1,not acept,not furnished,250,1305,0,17
35,1,1,0,1,not acept,not furnished,250,1305,0,17
35,1,1,0,1,not acept,not furnished,250,1305,0,17
35,1,1,0,1,not acept,not furnished,250,1305,0,17
35,1,1,0,1,not acept,not furnished,250,1305,0,17
33,1,1,0,1,not acept,not furnished,250,1305,0,17
33,1,1,0,1,not acept,not furnished,250,1305,0,17
54,2,1,1,5,not acept,not furnished,245,1300,4,17
48,1,1,1,5,acept,furnished,240,1100,16,17
38,1,1,0,11,not acept,not furnished,240,1150,35,17
68,2,1,0,1,acept,not furnished,230,1300,0,17
60,2,1,0,1,acept,not furnished,222,1100,46,17
50,3,1,1,4,acept,not furnished,210,1250,0,17
83,3,2,2,1,acept,not furnished,200,1250,112,17
90,1,1,1,1,acept,not furnished,200,1300,67,17
30,1,1,1,3,acept,not furnished,200,1110,0,17
30,1,1,0,2,acept,furnished,200,1100,42,17
47,1,1,0,-,not acept,not furnished,200,1100,0,17
59,2,1,1,2,acept,not furnished,190,1250,70,17
35,2,1,0,1,acept,not furnished,190,1290,0,17
65,1,1,0,3,not acept,not furnished,185,1300,63,17
75,2,1,1,3,not acept,not furnished,180,1250,0,17
45,2,1,1,1,acept,not furnished,176,1300,64,17
23,1,1,1,5,not acept,not furnished,170,1100,34,17
90,3,1,0,1,acept,not furnished,145,1130,55,17
30,1,1,0,1,acept,furnished,143,1318,0,17
35,1,1,0,-,acept,not furnished,120,1300,39,17
40,1,1,0,2,acept,furnished,120,1150,35,17
25,1,1,0,2,acept,not furnished,105,1330,0,17
46,1,1,1,3,acept,not furnished,100,1100,100,17
61,1,1,0,-,acept,not furnished,80,1100,160,17
50,2,1,0,-,not acept,not furnished,50,1100,0,17
68,2,1,0,-,acept,not furnished,35,1000,0,17
32,1,1,0,1,not acept,not furnished,26,1290,33,17
80,2,2,0,-,not acept,not furnished,0,1100,167,17
50,2,2,0,-,not acept,not furnished,0,1100,80,17
75,2,1,1,-,acept,not furnished,0,1080,80,17
70,2,1,1,-,acept,not furnished,0,1100,77,17
100,2,1,1,-,acept,not furnished,0,1000,75,17
70,2,1,1,-,acept,not furnished,0,1000,75,17
60,2,1,1,-,not acept,not furnished,0,950,34,17
40,2,1,1,2,acept,not furnished,0,1300,30,17
75,2,1,1,-,acept,not furnished,0,1300,0,17
100,2,1,0,-,acept,not furnished,0,1100,125,17
60,2,1,0,-,acept,not furnished,0,1080,94,17
60,2,1,0,-,acept,not furnished,0,1080,94,17
50,2,1,0,-,not acept,not furnished,0,1100,80,17
65,2,1,0,-,acept,not furnished,0,1300,70,17
77,2,1,0,1,not acept,not furnished,0,1130,25,17
100,2,1,0,-,not acept,not furnished,0,1100,25,17
52,2,1,0,4,acept,not furnished,0,1340,0,17
52,2,1,0,3,acept,not furnished,0,1340,0,17
60,2,1,0,-,acept,not furnished,0,1100,0,17
36,2,1,0,-,not acept,not furnished,0,1080,0,17
70,2,1,0,-,not acept,not furnished,0,1030,0,17
80,2,1,0,-,acept,not furnished,0,950,0,17
120,1,2,1,-,acept,not furnished,0,1112,0,17
49,1,2,0,1,acept,not furnished,0,1300,0,17
22,1,1,1,1,not acept,not furnished,0,1275,0,17
70,1,1,1,-,not acept,not furnished,0,1100,0,17
50,1,1,1,-,acept,not furnished,0,1100,0,17
40,1,1,0,-,acept,not furnished,0,1100,195,17
70,1,1,0,-,not acept,not furnished,0,1086,163,17
35,1,1,0,-,not acept,not furnished,0,1100,84,17
40,1,1,0,-,acept,not furnished,0,1100,50,17
55,1,1,0,-,not acept,not furnished,0,1020,21,17
55,1,1,0,-,not acept,not furnished,0,1020,21,17
48,1,1,0,-,not acept,not furnished,0,1100,9,17
28,1,1,0,1,acept,not furnished,0,1325,0,17
35,1,1,0,1,not acept,not furnished,0,1310,0,17
40,1,1,0,-,not acept,not furnished,0,1300,0,17
39,1,1,0,2,not acept,not furnished,0,1300,0,17
28,1,1,0,-,acept,not furnished,0,1300,0,17
35,1,1,0,1,not acept,not furnished,0,1290,0,17
68,1,1,0,-,not acept,not furnished,0,1100,0,17
50,1,1,0,-,acept,not furnished,0,1100,0,17
50,1,1,0,3,acept,not furnished,0,1100,0,17
45,1,1,0,1,not acept,not furnished,0,1100,0,17
42,1,1,0,-,not acept,not furnished,0,1100,0,17
40,1,1,0,-,not acept,not furnished,0,1094,0,17
50,1,1,0,-,not acept,not furnished,0,1093,0,17
147,2,3,4,19,acept,not furnished,2600,1200,375,16
46,2,1,0,8,not acept,not furnished,2000,1230,34,16
30,1,1,1,4,not acept,furnished,1787,1200,144,16
95,3,2,2,5,acept,not furnished,1760,1200,296,16
90,3,2,2,6,not acept,not furnished,1710,1200,109,16
37,1,1,1,1,not acept,furnished,1700,1196,0,16
119,3,2,2,7,acept,not furnished,1650,1200,212,16
88,2,3,1,9,not acept,furnished,1614,3500,221,16
200,3,4,1,10,acept,not furnished,1600,1190,550,16
99,3,2,0,3,acept,not furnished,1450,1088,112,16
100,3,2,1,5,acept,not furnished,1221,1200,38,16
110,3,2,1,7,acept,not furnished,1200,1200,350,16
124,3,1,0,8,not acept,not furnished,1200,1200,100,16
76,3,2,0,6,acept,not furnished,1160,1240,95,16
73,3,2,3,2,acept,not furnished,1100,1250,155,16
70,1,2,1,6,not acept,not furnished,1100,1200,85,16
70,2,1,1,15,acept,not furnished,1049,1200,35,16
42,1,1,1,16,not acept,furnished,1022,1200,134,16
63,2,2,0,2,acept,not furnished,1014,1200,51,16
84,3,1,1,3,acept,not furnished,950,1200,147,16
53,2,1,1,8,acept,furnished,950,1200,0,16
58,2,2,1,2,acept,not furnished,940,1383,94,16
119,3,1,1,5,acept,not furnished,926,1200,100,16
126,3,2,2,5,acept,not furnished,900,3650,150,16
35,1,1,1,6,not acept,furnished,886,1250,90,16
100,3,2,2,3,acept,not furnished,885,1200,80,16
72,2,1,1,10,acept,not furnished,870,1200,150,16
72,2,1,1,3,acept,not furnished,862,1200,114,16
69,1,1,1,8,acept,not furnished,857,1200,100,16
74,3,2,2,15,acept,not furnished,850,1250,100,16
59,2,1,1,9,acept,furnished,801,1200,0,16
87,2,1,1,5,acept,not furnished,800,1220,46,16
56,2,1,0,8,acept,not furnished,800,1220,0,16
87,2,1,1,4,acept,not furnished,780,1200,52,16
73,2,2,2,1,acept,not furnished,778,1200,84,16
58,2,2,1,1,acept,not furnished,761,1190,105,16
58,2,2,1,1,acept,not furnished,761,1190,105,16
62,3,1,1,8,acept,not furnished,750,1260,59,16
62,3,1,1,10,acept,not furnished,750,1200,0,16
54,2,1,1,3,acept,not furnished,750,1200,84,16
100,2,1,0,13,acept,not furnished,750,1200,1680,16
100,2,1,0,13,acept,not furnished,750,1200,1680,16
52,1,1,1,17,acept,furnished,750,1250,123,16
58,2,2,1,3,acept,not furnished,745,1200,44,16
87,3,1,1,6,acept,not furnished,730,1200,64,16
60,2,3,2,5,not acept,not furnished,730,1200,182,16
72,2,1,2,16,acept,not furnished,730,1200,89,16
98,3,2,1,1,acept,not furnished,727,1233,84,16
77,2,2,1,9,acept,not furnished,725,1200,71,16
37,1,1,0,4,acept,furnished,709,1200,196,16
77,2,1,0,5,acept,not furnished,705,1200,59,16
75,2,2,2,6,acept,not furnished,700,1198,227,16
86,2,2,2,2,acept,not furnished,700,1200,8,16
86,2,2,2,2,acept,not furnished,700,1200,8,16
73,2,2,1,11,acept,not furnished,700,1250,150,16
73,2,2,1,13,acept,not furnished,700,1250,150,16
73,2,2,1,11,acept,not furnished,700,1250,150,16
73,2,2,1,13,acept,not furnished,700,1250,150,16
73,2,2,1,12,acept,not furnished,700,1250,150,16
66,2,1,1,3,not acept,not furnished,699,1170,67,16
70,3,1,1,7,acept,not furnished,680,1200,71,16
70,3,1,1,7,acept,not furnished,680,1200,71,16
75,2,1,1,2,acept,not furnished,670,1200,121,16
113,2,1,1,8,acept,not furnished,670,1250,92,16
64,1,1,0,7,acept,not furnished,670,1200,105,16
82,3,2,1,1,acept,not furnished,650,1200,100,16
50,2,1,1,5,acept,not furnished,650,1260,100,16
62,2,1,1,12,not acept,furnished,650,1236,34,16
55,1,2,1,2,acept,not furnished,650,1200,55,16
55,1,2,1,2,acept,not furnished,650,1200,55,16
60,1,1,1,7,acept,not furnished,650,1210,106,16
70,1,1,1,8,not acept,furnished,650,1050,34,16
58,1,2,2,2,acept,not furnished,630,1235,80,16
49,1,1,0,2,acept,not furnished,630,1235,0,16
68,2,1,1,4,acept,not furnished,626,1200,0,16
73,2,1,1,4,acept,not furnished,625,1200,119,16
73,2,1,1,4,acept,not furnished,625,1200,119,16
52,2,1,1,7,acept,not furnished,616,1200,65,16
52,2,1,0,7,acept,not furnished,616,1200,65,16
28,1,1,0,3,acept,furnished,609,1189,0,16
70,3,2,1,6,acept,not furnished,607,1189,96,16
60,2,2,1,6,acept,not furnished,606,1080,88,16
62,2,1,0,3,acept,not furnished,605,1200,197,16
90,2,2,1,3,acept,not furnished,600,1200,17,16
90,2,2,1,3,acept,not furnished,600,1200,17,16
53,2,1,1,7,not acept,not furnished,600,1200,60,16
81,1,1,1,8,acept,not furnished,600,1150,67,16
28,1,1,0,12,acept,not furnished,600,1230,50,16
70,2,1,1,1,acept,not furnished,558,1200,0,16
70,3,1,1,2,acept,not furnished,550,1200,0,16
70,3,1,1,2,acept,not furnished,550,1200,0,16
60,2,1,1,2,acept,not furnished,550,1200,55,16
60,2,1,1,2,acept,not furnished,550,1200,55,16
55,2,1,1,-,acept,not furnished,550,1250,0,16
53,2,1,1,1,acept,not furnished,550,1250,0,16
30,1,1,0,8,not acept,not furnished,550,1216,25,16
70,3,1,1,6,acept,not furnished,549,1200,0,16
60,2,1,1,5,acept,not furnished,545,1210,75,16
49,1,1,1,1,not acept,not furnished,545,1200,0,16
85,2,1,1,1,not acept,not furnished,539,1200,74,16
50,2,1,1,2,acept,not furnished,530,1200,109,16
60,2,1,1,3,not acept,not furnished,530,1230,88,16
58,1,1,1,3,acept,not furnished,530,1200,0,16
94,2,1,1,1,acept,not furnished,525,1200,88,16
68,2,1,2,1,acept,not furnished,520,1200,74,16
50,2,1,1,4,acept,not furnished,520,1200,30,16
21,1,1,0,11,acept,not furnished,519,1200,0,16
21,1,1,0,11,acept,not furnished,519,1200,0,16
58,2,1,0,1,not acept,not furnished,515,1232,51,16
105,3,2,1,3,not acept,not furnished,500,1200,135,16
75,2,2,1,11,acept,not furnished,500,1189,75,16
72,2,2,1,5,acept,not furnished,500,1200,5,16
72,2,2,1,5,acept,not furnished,500,1200,5,16
67,2,1,1,2,acept,not furnished,500,1230,42,16
24,1,1,0,5,acept,furnished,500,1200,25,16
30,1,1,0,11,acept,not furnished,500,1200,21,16
30,1,1,0,11,acept,not furnished,500,1200,21,16
33,1,1,0,3,acept,not furnished,500,1200,13,16
35,1,1,0,10,not acept,not furnished,498,1200,80,16
50,2,1,1,1,acept,not furnished,496,1200,0,16
79,3,2,0,2,acept,furnished,493,1250,78,16
47,1,1,0,1,acept,not furnished,490,1200,26,16
65,2,1,1,6,not acept,not furnished,486,1200,101,16
86,2,2,1,2,acept,not furnished,480,1190,67,16
50,2,1,1,3,acept,not furnished,480,1200,72,16
54,2,1,1,-,acept,not furnished,480,1250,7,16
50,1,1,1,1,acept,not furnished,480,1200,52,16
55,1,1,0,7,acept,not furnished,480,1200,50,16
38,1,1,0,8,not acept,not furnished,480,1220,25,16
67,2,1,0,12,acept,not furnished,477,1200,0,16
52,1,1,0,2,acept,not furnished,477,1172,50,16
64,3,1,1,2,acept,not furnished,470,1200,110,16
35,1,1,0,7,not acept,not furnished,465,1200,0,16
60,2,1,1,7,acept,not furnished,460,1230,100,16
67,3,1,1,9,acept,not furnished,447,1200,26,16
62,2,1,1,6,acept,not furnished,447,1200,76,16
60,2,2,1,17,acept,not furnished,440,1250,38,16
62,2,1,0,1,acept,not furnished,440,1200,38,16
75,2,1,0,4,acept,not furnished,440,1200,0,16
75,2,1,0,4,acept,not furnished,440,1200,0,16
78,2,2,1,1,acept,not furnished,432,1200,127,16
80,3,2,1,3,acept,not furnished,430,1200,74,16
59,2,1,1,5,acept,not furnished,430,1190,47,16
72,2,1,1,9,acept,not furnished,421,1200,83,16
65,2,1,1,3,acept,not furnished,420,1250,53,16
35,1,1,1,5,not acept,furnished,420,1250,0,16
69,3,1,1,1,acept,not furnished,413,1199,0,16
40,1,1,1,1,acept,not furnished,402,1050,67,16
184,3,3,1,2,acept,not furnished,400,1200,132,16
98,3,1,0,1,acept,not furnished,400,1050,84,16
75,3,1,0,3,acept,not furnished,400,1080,22,16
103,2,2,2,1,not acept,not furnished,400,1200,100,16
50,2,2,1,12,not acept,not furnished,400,1200,124,16
53,2,2,1,6,not acept,not furnished,400,1250,5,16
60,2,2,0,3,acept,not furnished,400,1085,55,16
48,2,1,1,15,not acept,not furnished,400,1260,42,16
44,1,1,1,13,acept,not furnished,400,1200,0,16
35,1,1,0,7,acept,not furnished,400,1200,0,16
49,2,1,1,10,not acept,not furnished,395,1250,0,16
44,1,1,1,2,acept,not furnished,390,1200,74,16
67,2,1,0,5,not acept,furnished,388,1140,71,16
74,3,1,1,1,acept,not furnished,380,1090,42,16
65,1,1,1,9,acept,not furnished,380,1200,83,16
46,1,1,0,5,acept,furnished,380,1200,196,16
40,1,1,0,1,acept,not furnished,379,1180,0,16
40,1,1,0,3,acept,furnished,370,1084,46,16
18,1,1,0,3,not acept,furnished,370,1090,0,16
60,3,2,1,5,acept,not furnished,366,1200,0,16
53,2,1,1,4,acept,furnished,365,1239,0,16
70,1,1,1,11,not acept,not furnished,365,1200,40,16
65,2,1,1,3,acept,not furnished,360,1066,15,16
65,2,1,0,1,acept,not furnished,355,1030,24,16
34,1,1,0,5,not acept,not furnished,347,1200,45,16
32,1,1,0,18,acept,not furnished,330,1200,100,16
39,1,1,0,8,acept,not furnished,330,1250,19,16
26,1,1,0,3,acept,not furnished,325,1200,26,16
40,2,1,1,3,acept,not furnished,320,1200,70,16
68,2,1,1,3,acept,not furnished,320,1200,27,16
67,2,1,1,6,acept,not furnished,313,1200,167,16
88,3,2,2,2,not acept,not furnished,312,1200,109,16
71,3,2,1,3,acept,not furnished,310,1150,85,16
30,1,1,0,1,acept,not furnished,310,1200,45,16
80,3,2,1,1,acept,not furnished,305,1200,122,16
54,2,1,2,6,acept,not furnished,300,1200,46,16
50,1,1,2,4,acept,not furnished,300,1200,0,16
70,1,1,1,2,acept,not furnished,300,1200,157,16
41,1,1,0,5,acept,furnished,300,1090,84,16
40,1,1,0,4,not acept,not furnished,300,1155,55,16
45,1,1,0,1,not acept,not furnished,300,1240,0,16
44,2,1,1,13,acept,not furnished,290,1250,0,16
82,1,1,1,-,acept,not furnished,290,1200,82,16
90,3,2,1,2,acept,not furnished,280,1200,100,16
80,3,2,1,1,acept,not furnished,280,1200,97,16
70,3,1,0,3,not acept,not furnished,275,1200,104,16
70,3,1,0,3,not acept,not furnished,275,1200,104,16
60,2,1,1,2,acept,not furnished,275,1200,97,16
51,2,1,1,3,acept,not furnished,270,1080,25,16
41,2,1,0,16,acept,not furnished,270,1200,0,16
47,2,1,1,2,acept,not furnished,253,1200,20,16
30,1,1,0,6,not acept,not furnished,253,1250,30,16
70,3,2,1,3,acept,not furnished,250,1200,69,16
80,2,2,1,4,acept,not furnished,250,1200,0,16
55,2,1,1,1,acept,not furnished,250,1200,83,16
55,2,1,1,1,acept,not furnished,250,1200,83,16
55,2,1,1,2,not acept,not furnished,250,1200,67,16
48,2,1,1,-,acept,not furnished,250,1200,40,16
40,1,1,1,1,not acept,furnished,250,1050,8,16
41,2,1,1,5,not acept,not furnished,248,1193,0,16
80,2,1,1,3,not acept,not furnished,240,1200,67,16
70,2,1,1,-,acept,not furnished,230,1250,50,16
61,2,1,0,1,not acept,not furnished,230,1220,25,16
65,2,2,1,3,acept,not furnished,220,1200,96,16
65,2,2,0,3,acept,not furnished,210,1200,19,16
64,2,1,1,1,not acept,not furnished,210,1200,0,16
70,3,1,0,1,acept,not furnished,205,1200,25,16
82,3,2,2,1,acept,not furnished,200,1200,69,16
93,2,2,1,4,acept,not furnished,200,1200,64,16
51,2,1,1,6,acept,not furnished,200,1050,75,16
90,2,1,0,2,acept,not furnished,200,1200,142,16
90,2,1,0,2,acept,not furnished,200,1200,142,16
52,2,1,0,2,acept,not furnished,200,1200,43,16
55,2,1,0,2,not acept,not furnished,200,1260,0,16
50,1,1,1,-,not acept,not furnished,200,1000,0,16
50,1,1,0,1,acept,not furnished,200,1045,30,16
70,3,1,1,1,not acept,not furnished,190,1150,0,16
48,2,1,1,3,acept,not furnished,183,1190,0,16
48,2,1,1,3,acept,not furnished,183,1190,0,16
60,2,1,0,3,acept,not furnished,170,1090,25,16
50,2,1,1,4,acept,not furnished,158,1140,0,16
50,2,1,1,4,acept,not furnished,158,1140,0,16
24,1,1,1,7,not acept,not furnished,157,1200,0,16
125,3,2,0,2,acept,not furnished,150,1200,69,16
100,3,1,1,2,acept,not furnished,150,1200,0,16
73,2,1,2,1,acept,not furnished,150,1200,62,16
52,1,1,0,1,acept,not furnished,150,1200,65,16
42,1,1,0,3,acept,furnished,150,1050,0,16
58,2,1,1,3,acept,not furnished,100,1200,0,16
45,2,1,0,1,not acept,not furnished,100,1190,0,16
70,2,1,2,1,not acept,not furnished,80,1200,97,16
45,2,1,0,2,acept,not furnished,74,1040,42,16
60,1,1,0,2,acept,not furnished,70,1200,50,16
22,1,1,0,2,not acept,not furnished,50,1322,59,16
45,1,1,0,-,not acept,not furnished,50,1050,34,16
40,1,1,0,-,acept,not furnished,1,1000,6,16
120,3,1,0,1,acept,not furnished,0,1210,207,16
150,2,2,1,-,acept,not furnished,0,1060,167,16
70,2,2,0,5,not acept,not furnished,0,1000,62,16
90,2,1,1,1,acept,not furnished,0,1090,50,16
50,2,1,0,-,not acept,not furnished,0,1200,250,16
43,2,1,0,1,not acept,not furnished,0,1250,120,16
80,2,1,0,2,acept,not furnished,0,1150,75,16
75,2,1,0,1,not acept,not furnished,0,1200,67,16
75,2,1,0,1,not acept,not furnished,0,1200,67,16
50,2,1,0,-,not acept,not furnished,0,950,50,16
65,2,1,0,-,acept,not furnished,0,1000,47,16
70,2,1,0,1,acept,not furnished,0,1200,42,16
70,2,1,0,-,acept,not furnished,0,999,42,16
42,2,1,0,-,acept,not furnished,0,858,15,16
42,2,1,0,-,acept,not furnished,0,860,13,16
48,2,1,0,2,acept,not furnished,0,1200,0,16
46,2,1,0,5,acept,not furnished,0,1200,0,16
60,1,2,0,-,acept,not furnished,0,1062,1,16
80,1,1,4,-,acept,not furnished,0,1000,75,16
80,1,1,1,2,not acept,not furnished,0,1200,0,16
55,1,1,1,2,acept,not furnished,0,1195,0,16
35,1,1,1,-,not acept,furnished,0,1000,0,16
27,1,1,0,2,not acept,not furnished,0,1167,334,16
27,1,1,0,1,not acept,furnished,0,1167,334,16
27,1,1,0,1,not acept,not furnished,0,1167,334,16
60,1,1,0,1,acept,not furnished,0,1250,280,16
25,1,1,0,-,not acept,not furnished,0,1000,84,16
15,1,1,0,-,not acept,furnished,0,1200,83,16
45,1,1,0,1,acept,not furnished,0,1200,78,16
30,1,1,0,1,not acept,not furnished,0,1200,65,16
16,1,1,0,1,not acept,not furnished,0,1200,59,16
50,1,1,0,-,acept,not furnished,0,1050,59,16
46,1,1,0,2,acept,not furnished,0,1070,56,16
34,1,1,0,-,acept,not furnished,0,1050,50,16
46,1,1,0,4,acept,not furnished,0,1040,48,16
45,1,1,0,-,acept,not furnished,0,1050,46,16
19,1,1,0,-,not acept,not furnished,0,1200,41,16
19,1,1,0,-,not acept,not furnished,0,1200,41,16
19,1,1,0,-,not acept,not furnished,0,1200,41,16
19,1,1,0,1,not acept,not furnished,0,1200,37,16
25,1,1,0,1,not acept,not furnished,0,1200,35,16
25,1,1,0,1,not acept,not furnished,0,1200,35,16
25,1,1,0,1,not acept,not furnished,0,1200,35,16
25,1,1,0,1,not acept,not furnished,0,1200,35,16
45,1,1,0,-,not acept,not furnished,0,1050,34,16
60,1,1,0,-,acept,not furnished,0,1000,34,16
45,1,1,0,-,not acept,not furnished,0,1000,34,16
44,1,1,0,1,not acept,not furnished,0,1200,30,16
18,1,1,0,1,not acept,not furnished,0,1260,0,16
35,1,1,0,1,not acept,not furnished,0,1230,0,16
19,1,1,0,-,not acept,not furnished,0,1200,0,16
15,1,1,0,-,not acept,not furnished,0,1200,0,16
45,1,1,0,-,not acept,not furnished,0,1030,0,16
40,1,1,0,-,not acept,not furnished,0,1010,0,16
50,1,1,0,-,not acept,not furnished,0,1000,0,16
30,1,1,0,-,not acept,not furnished,0,1000,0,16
900,5,5,2,4,acept,not furnished,2700,1000,542,15
297,4,2,3,6,acept,not furnished,2000,1870,209,15
170,3,2,0,3,acept,furnished,1750,1000,165,15
102,3,2,2,6,acept,not furnished,1150,1100,0,15
85,2,2,1,6,acept,not furnished,1105,1100,119,15
73,2,1,1,8,acept,not furnished,1022,1100,0,15
53,2,2,1,7,acept,not furnished,950,1100,60,15
109,3,1,1,11,acept,not furnished,903,1150,146,15
190,4,4,2,14,acept,not furnished,900,3200,192,15
30,1,1,0,10,acept,not furnished,850,1100,60,15
70,2,1,1,5,acept,furnished,843,1100,84,15
65,2,1,1,3,acept,not furnished,800,1100,0,15
70,2,1,0,3,not acept,not furnished,800,1100,42,15
40,1,1,1,20,not acept,not furnished,800,1160,91,15
51,1,1,1,4,acept,not furnished,800,1100,64,15
54,1,1,1,9,acept,not furnished,758,1148,84,15
50,1,1,1,5,not acept,furnished,750,1160,185,15
87,3,2,1,4,acept,not furnished,740,1173,90,15
30,1,1,0,14,acept,furnished,706,1100,133,15
80,2,2,1,4,acept,not furnished,700,1070,100,15
55,1,1,0,14,acept,not furnished,700,1020,29,15
60,1,1,1,8,acept,furnished,694,1098,151,15
67,2,1,1,2,acept,not furnished,682,1100,60,15
65,2,1,1,4,acept,not furnished,677,1100,59,15
71,2,1,1,3,acept,not furnished,670,1130,114,15
60,2,1,1,5,acept,not furnished,662,1150,120,15
68,2,2,1,7,not acept,not furnished,655,1100,42,15
65,2,1,0,3,acept,not furnished,654,1140,9,15
19,1,1,0,5,acept,not furnished,620,1100,85,15
61,2,1,1,1,acept,not furnished,609,1140,0,15
28,1,1,0,5,not acept,furnished,609,1099,0,15
80,3,2,0,10,not acept,furnished,600,1105,47,15
50,2,1,1,2,not acept,not furnished,600,1150,50,15
63,2,1,1,3,acept,not furnished,600,1120,34,15
64,2,1,1,4,acept,not furnished,600,980,34,15
46,2,1,1,5,not acept,not furnished,600,1180,25,15
63,2,1,0,4,acept,not furnished,600,1110,0,15
35,1,1,1,5,acept,furnished,600,1080,100,15
39,1,1,1,1,not acept,furnished,573,1128,32,15
65,2,1,1,3,acept,not furnished,566,1100,84,15
47,2,1,1,4,acept,not furnished,565,1140,64,15
68,2,1,1,2,acept,not furnished,560,1100,42,15
56,2,1,1,10,acept,not furnished,550,1160,0,15
28,1,1,1,-,not acept,furnished,550,1100,0,15
32,1,1,0,-,not acept,furnished,550,1100,0,15
28,1,1,0,-,not acept,furnished,550,1100,0,15
28,1,1,0,-,not acept,furnished,550,1100,0,15
73,3,1,1,3,acept,not furnished,547,1140,100,15
60,2,1,0,7,acept,not furnished,528,1100,86,15
60,2,1,0,7,acept,not furnished,528,1100,86,15
47,2,1,1,1,not acept,not furnished,500,1150,38,15
15,1,1,0,1,not acept,not furnished,500,1100,0,15
65,2,2,1,11,acept,not furnished,490,1100,70,15
52,2,1,1,9,acept,not furnished,480,1150,55,15
40,1,1,0,2,acept,not furnished,480,1100,20,15
66,2,1,1,3,acept,not furnished,477,1100,44,15
45,1,1,0,11,acept,not furnished,470,1100,0,15
57,2,2,1,8,acept,not furnished,465,1150,10,15
60,2,1,0,1,acept,not furnished,457,1134,55,15
60,2,1,0,1,acept,not furnished,457,1134,55,15
75,2,1,1,2,acept,not furnished,450,1100,50,15
75,2,1,0,9,acept,not furnished,450,1000,34,15
80,2,1,0,3,not acept,not furnished,450,1100,0,15
80,2,1,0,3,not acept,not furnished,450,1100,0,15
35,1,1,0,7,not acept,not furnished,450,1100,21,15
35,1,1,0,7,not acept,not furnished,450,1100,21,15
50,2,1,1,5,acept,furnished,430,1150,9,15
65,1,1,1,3,acept,not furnished,426,980,38,15
50,2,1,1,2,acept,not furnished,420,1150,0,15
60,3,2,1,10,acept,not furnished,404,1100,83,15
54,2,2,0,18,acept,not furnished,400,1100,0,15
48,2,1,1,3,acept,not furnished,400,1000,7,15
50,2,1,1,6,acept,furnished,400,1900,0,15
55,1,1,1,8,acept,not furnished,400,1100,9,15
18,1,1,0,8,acept,not furnished,400,1130,30,15
42,1,1,0,1,acept,not furnished,400,1150,27,15
54,1,1,0,2,acept,not furnished,400,1000,25,15
44,1,1,0,3,acept,furnished,400,1100,14,15
55,1,1,0,13,acept,not furnished,400,1177,0,15
26,1,1,0,4,not acept,not furnished,394,1178,28,15
70,2,1,1,3,acept,not furnished,390,1100,74,15
40,1,1,0,2,acept,not furnished,380,1110,0,15
70,2,1,1,6,acept,not furnished,370,1100,103,15
45,1,1,1,3,acept,not furnished,367,1020,21,15
27,1,1,0,8,not acept,furnished,360,1000,13,15
113,3,3,1,1,acept,not furnished,350,1100,88,15
58,2,1,1,4,acept,not furnished,350,1000,47,15
36,1,1,0,5,acept,not furnished,350,1130,42,15
30,1,1,0,2,not acept,not furnished,350,1140,0,15
30,1,1,0,2,not acept,not furnished,350,1140,0,15
70,2,1,1,3,not acept,not furnished,344,1100,107,15
38,1,1,1,5,acept,not furnished,342,980,51,15
60,2,1,0,6,acept,not furnished,340,980,8,15
50,2,1,1,-,acept,not furnished,330,1150,0,15
40,2,1,0,11,not acept,not furnished,330,1100,0,15
71,2,1,0,1,acept,not furnished,330,990,0,15
35,1,1,0,5,acept,not furnished,330,1000,20,15
25,1,1,0,3,not acept,not furnished,327,1178,27,15
59,2,1,0,3,acept,not furnished,326,1000,42,15
60,2,1,0,1,acept,not furnished,326,990,25,15
96,3,1,0,2,acept,not furnished,300,1000,42,15
50,2,1,1,1,acept,not furnished,300,1100,68,15
54,2,1,1,8,acept,furnished,300,1000,50,15
47,2,1,1,11,acept,not furnished,300,2460,0,15
50,2,1,1,3,acept,not furnished,300,1170,0,15
50,2,1,1,3,acept,not furnished,300,1170,0,15
55,1,1,1,2,acept,not furnished,300,1000,50,15
